namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",9490761d-aebd-48eb-b7e2-8d4912a1f3e9,T1.Q3,"Were the data created by observing some sample group meant to represent some larger population? (For example: ""Scientists measured the tail pipe emissions on the 10 most popular American vehicles of each decade to understand the effects of automobile pollution across America."" See hint for more examples.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,8577dbf4-7b77-4c5b-bed1-ab3428e767fa,T1.Q3.A2,Maybe,T1.Q4,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",9490761d-aebd-48eb-b7e2-8d4912a1f3e9,T1.Q3,"Were the data created by observing some sample group meant to represent some larger population? (For example: ""Scientists measured the tail pipe emissions on the 10 most popular American vehicles of each decade to understand the effects of automobile pollution across America."" See hint for more examples.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,6577a477-c748-4084-80d0-dc3627db96b8,T1.Q3.A3,I'm not sure,T1.Q4,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",9490761d-aebd-48eb-b7e2-8d4912a1f3e9,T1.Q3,"Were the data created by observing some sample group meant to represent some larger population? (For example: ""Scientists measured the tail pipe emissions on the 10 most popular American vehicles of each decade to understand the effects of automobile pollution across America."" See hint for more examples.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,65f41586-1ede-4d31-8a7c-b9f989bde0dd,T1.Q3.A4,"No, the numbers/data aren't measured from a sample group meant to represent a larger group or population.",,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",9490761d-aebd-48eb-b7e2-8d4912a1f3e9,T1.Q3,"Were the data created by observing some sample group meant to represent some larger population? (For example: ""Scientists measured the tail pipe emissions on the 10 most popular American vehicles of each decade to understand the effects of automobile pollution across America."" See hint for more examples.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,47f0396e-a3e1-4641-a3bb-57a2e2e9585d,T1.Q3.A5,"No, the numbers/data are collected from/about an entire group, not just a portion of the group.",,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",a329e328-ab51-4903-b5b6-0db2600a9900,T1.Q4,"Does the sample group (i.e. the entities observed) seem to accurately represent the larger group? (For example: 2000 randomly selected Americans is a good sample to represent 'All Americans', –– but 20 people from one neighborhood is not.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,84b35de6-3990-4559-908f-b7b5ed0c1397,T1.Q4.A1,Yes,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",a329e328-ab51-4903-b5b6-0db2600a9900,T1.Q4,"Does the sample group (i.e. the entities observed) seem to accurately represent the larger group? (For example: 2000 randomly selected Americans is a good sample to represent 'All Americans', –– but 20 people from one neighborhood is not.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,e6d8688f-ae8b-4dd7-906a-8460de5abbb8,T1.Q4.A2,I think so,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",a329e328-ab51-4903-b5b6-0db2600a9900,T1.Q4,"Does the sample group (i.e. the entities observed) seem to accurately represent the larger group? (For example: 2000 randomly selected Americans is a good sample to represent 'All Americans', –– but 20 people from one neighborhood is not.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,ef9aa928-c4ae-4db1-bf87-45a6b078a244,T1.Q4.A3,Maybe,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",a329e328-ab51-4903-b5b6-0db2600a9900,T1.Q4,"Does the sample group (i.e. the entities observed) seem to accurately represent the larger group? (For example: 2000 randomly selected Americans is a good sample to represent 'All Americans', –– but 20 people from one neighborhood is not.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,4b4d1028-d272-4019-8368-b61810675b80,T1.Q4.A4,Probably not,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",a329e328-ab51-4903-b5b6-0db2600a9900,T1.Q4,"Does the sample group (i.e. the entities observed) seem to accurately represent the larger group? (For example: 2000 randomly selected Americans is a good sample to represent 'All Americans', –– but 20 people from one neighborhood is not.)",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,4ad7b87c-820e-478c-ba47-99a607ea1114,T1.Q4.A5,No,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",566880e7-3150-4d4d-a768-5b6c2953ee9a,T1.Q5,"Given the information you have, how likely is it that the apparent pattern you identified in Question 1 was a random blip. That is, if we observed many more similar cases of the phenomenon (or a larger sample), how likely is that we would see different results?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,73bada76-4009-477b-938e-6798edecd638,T1.Q5.A1,Extremely Likely this is just a random blip.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",566880e7-3150-4d4d-a768-5b6c2953ee9a,T1.Q5,"Given the information you have, how likely is it that the apparent pattern you identified in Question 1 was a random blip. That is, if we observed many more similar cases of the phenomenon (or a larger sample), how likely is that we would see different results?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,87832854-fdb0-47f4-8fe2-aa551127c7c4,T1.Q5.A2,Somewhat Likely,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",566880e7-3150-4d4d-a768-5b6c2953ee9a,T1.Q5,"Given the information you have, how likely is it that the apparent pattern you identified in Question 1 was a random blip. That is, if we observed many more similar cases of the phenomenon (or a larger sample), how likely is that we would see different results?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,ecfe22e8-a719-4f54-b6c3-0754f71631bb,T1.Q5.A3,Neither Likely nor Unlikely,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",566880e7-3150-4d4d-a768-5b6c2953ee9a,T1.Q5,"Given the information you have, how likely is it that the apparent pattern you identified in Question 1 was a random blip. That is, if we observed many more similar cases of the phenomenon (or a larger sample), how likely is that we would see different results?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,a91b8d5b-d630-4a6e-b5a0-5e3f15b3f192,T1.Q5.A4,Somewhat Unlikely,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",566880e7-3150-4d4d-a768-5b6c2953ee9a,T1.Q5,"Given the information you have, how likely is it that the apparent pattern you identified in Question 1 was a random blip. That is, if we observed many more similar cases of the phenomenon (or a larger sample), how likely is that we would see different results?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,aaf54a2b-ba1e-4afc-8c49-37bb2f687e3d,T1.Q5.A5,Very Unlikely this is just a random blip.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",cb572768-a08f-463a-a4c5-989984dd368c,T1.Q6,"Given the information you have (and assuming scientists are usually careful and thoughtful), how likely is it that the apparent pattern is a result of the researchers gathering or analyzing their data incorrectly?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,37fee317-9e11-4ba6-ba53-a228d1646d80,T1.Q6.A1,Extremely Likely the data were gathered or analyzed incorrectly.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",cb572768-a08f-463a-a4c5-989984dd368c,T1.Q6,"Given the information you have (and assuming scientists are usually careful and thoughtful), how likely is it that the apparent pattern is a result of the researchers gathering or analyzing their data incorrectly?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,f32b5648-3eb2-4a66-bf4e-530dc08d3749,T1.Q6.A2,Somewhat Likely,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",cb572768-a08f-463a-a4c5-989984dd368c,T1.Q6,"Given the information you have (and assuming scientists are usually careful and thoughtful), how likely is it that the apparent pattern is a result of the researchers gathering or analyzing their data incorrectly?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,a5614bd3-2b97-427d-99ae-7bca51556ee2,T1.Q6.A3,Not Sure,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",cb572768-a08f-463a-a4c5-989984dd368c,T1.Q6,"Given the information you have (and assuming scientists are usually careful and thoughtful), how likely is it that the apparent pattern is a result of the researchers gathering or analyzing their data incorrectly?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,f3d99f95-6ae4-4020-a6c9-0fd96ff50b4f,T1.Q6.A4,Somewhat Unlikely,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",cb572768-a08f-463a-a4c5-989984dd368c,T1.Q6,"Given the information you have (and assuming scientists are usually careful and thoughtful), how likely is it that the apparent pattern is a result of the researchers gathering or analyzing their data incorrectly?",RADIO,,,ordinal,"{""version"": ""5"", ""alpha_distance"": ""ordinal"", ""require_one_or_more"": true, ""hint_type"": """"}",5,5c98a634-43c2-4243-b58f-e6dfded8e944,T1.Q6.A5,Very Unlikely the data were gathered or analyzed incorrectly.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",5eacdca9-45e1-4a44-8284-55cc0afc0480,T1.Q7,"Is the evidence appearing in bold font 'experimental' evidence? Was an experiment conducted? Please check all that apply, and if an inkwell appears next to your answer choice, higlight text to support your answer.",CHECKBOX,,,nominal,"{""version"": ""5"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,da410fda-b5a0-4bb6-8b49-9a0391f86162,T1.Q7.A1,No experiment was conducted. There is no indication of an experiment in (or around) the bold text.,,0,1,"{""case_numbers"": false, ""highlight"": false, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",5eacdca9-45e1-4a44-8284-55cc0afc0480,T1.Q7,"Is the evidence appearing in bold font 'experimental' evidence? Was an experiment conducted? Please check all that apply, and if an inkwell appears next to your answer choice, higlight text to support your answer.",CHECKBOX,,,nominal,"{""version"": ""5"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,f5195981-ef21-4683-8fcb-80122e940fc3,T1.Q7.A2,The subjects of the experiment were appropriately selected to represent the larger group they are meant to represent.,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",5eacdca9-45e1-4a44-8284-55cc0afc0480,T1.Q7,"Is the evidence appearing in bold font 'experimental' evidence? Was an experiment conducted? Please check all that apply, and if an inkwell appears next to your answer choice, higlight text to support your answer.",CHECKBOX,,,nominal,"{""version"": ""5"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,3e38b4f4-5152-404c-bff0-24ef863ce4f6,T1.Q7.A3,"A portion of the experimental subjects were exposed to some variable or received some treatment (i.e. some medication, procedure, experience, etc.) –– ""Treatment Group""",,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",5eacdca9-45e1-4a44-8284-55cc0afc0480,T1.Q7,"Is the evidence appearing in bold font 'experimental' evidence? Was an experiment conducted? Please check all that apply, and if an inkwell appears next to your answer choice, higlight text to support your answer.",CHECKBOX,,,nominal,"{""version"": ""5"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,750b45c4-9222-4c5b-bd6f-02bfc7a45f17,T1.Q7.A4,"A portion of the experimental subjects did NOT undergo that treatment – ""Control Group""",,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
Evidence2021_05_19,decee73456321223a34e6ac825b333d8da3e1d2c138823b76ac7b11fbe76af4c,d6ef680d-6503-447a-ac9b-212987ccc8e2,Evidence Specialist,"{""highlight"": true, ""version"": ""5"", ""hint_type"": """"}",5eacdca9-45e1-4a44-8284-55cc0afc0480,T1.Q7,"Is the evidence appearing in bold font 'experimental' evidence? Was an experiment conducted? Please check all that apply, and if an inkwell appears next to your answer choice, higlight text to support your answer.",CHECKBOX,,,nominal,"{""version"": ""5"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",8,9caf6dc6-def7-482b-b6f0-761b801b659e,T1.Q7.A5,The two different groups of experimental subjects are similar to each other in every way except that one received the treatment while the other did not.,,1,1,"{""case_numbers"": false, ""highlight"": true, ""version"": ""5"", ""require_highlight"": true}"
